"col0","col1","col2","col3","col4"
"(unnamed class/struct/union)","fc_pi_4_app_h","u8",0,false
"(unnamed class/struct/union)","sff8431_app_e","u8",0,false
"(unnamed class/struct/union)","reserved60_2","u8",0,false
"(unnamed class/struct/union)","__empty_tnode","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","xmit_type","u8",0,false
"(unnamed class/struct/union)","xmit_type","flow_offload_xmit_type",44,false
"(unnamed class/struct/union)","hw_ifindex","u32",4,false
"(unnamed class/struct/union)","ingress_vlans","u8",12,false
"(unnamed class/struct/union)","num_encaps","u8",12,false
"(unnamed class/struct/union)","enc_ipv6","flow_dissector_key_ipv6_addrs",0,false
"(unnamed class/struct/union)","enc_ipv4","flow_dissector_key_ipv4_addrs",0,false
"(unnamed class/struct/union)","iifidx","u32",0,false
"(unnamed class/struct/union)","hw_ifidx","u32",4,false
"(unnamed class/struct/union)","dst_v6","in6_addr",0,false
"(unnamed class/struct/union)","dst_v4","in_addr",0,false
"(unnamed class/struct/union)","src_v6","in6_addr",0,false
"(unnamed class/struct/union)","src_v4","in_addr",0,false
"(unnamed class/struct/union)","infoRequestResponse","InfoRequestResponse",0,false
"(unnamed class/struct/union)","locationConfirm","LocationConfirm",0,false
"(unnamed class/struct/union)","locationRequest","LocationRequest",0,false
"(unnamed class/struct/union)","admissionConfirm","AdmissionConfirm",0,false
"(unnamed class/struct/union)","admissionRequest","AdmissionRequest",0,false
"(unnamed class/struct/union)","unregistrationRequest","UnregistrationRequest",0,false
"(unnamed class/struct/union)","registrationConfirm","RegistrationConfirm",0,false
"(unnamed class/struct/union)","registrationRequest","RegistrationRequest",0,false
"(unnamed class/struct/union)","gatekeeperConfirm","GatekeeperConfirm",0,false
"(unnamed class/struct/union)","gatekeeperRequest","GatekeeperRequest",0,false
"(unnamed class/struct/union)","openLogicalChannelAck","OpenLogicalChannelAck",0,false
"(unnamed class/struct/union)","h2250LogicalChannelAckParameters","H2250LogicalChannelAckParameters",0,false
"(unnamed class/struct/union)","h2250LogicalChannelParameters","H2250LogicalChannelParameters",0,false
"(unnamed class/struct/union)","openLogicalChannel","OpenLogicalChannel",0,false
"(unnamed class/struct/union)","alerting","Alerting_UUIE",0,false
"(unnamed class/struct/union)","callProceeding","CallProceeding_UUIE",0,false
"(unnamed class/struct/union)","localAreaAddress","H245_TransportAddress",0,false
"(unnamed class/struct/union)","unicastAddress","UnicastAddress",0,false
"(unnamed class/struct/union)","iP6Address","UnicastAddress_iP6Address",0,false
"(unnamed class/struct/union)","iPAddress","UnicastAddress_iPAddress",0,false
"(unnamed class/struct/union)","iPAddress","ASN1_OCTET_STRING *",0,false
"(unnamed class/struct/union)","t120","DataProtocolCapability",0,false
"(unnamed class/struct/union)","ip6Address","TransportAddress_ip6Address",0,false
"(unnamed class/struct/union)","ipAddress","TransportAddress_ipAddress",0,false
"(unnamed class/struct/union)","UUIE","H323_UserInformation",4,false
"(unnamed class/struct/union)","tpkt_len","u_int16_t[2]",0,false
"(unnamed class/struct/union)","timeseed","unsigned int",32,false
"(unnamed class/struct/union)","bitwise","const nft_expr *",8,false
"(unnamed class/struct/union)","cycle_time_extension","u64",392,false
"(unnamed class/struct/union)","mqprio","tc_mqprio_qopt_offload",0,false
"(unnamed class/struct/union)","macsec_info","macsec_info",0,false
"(unnamed class/struct/union)","xfrm_info","xfrm_md_info",0,false
"(unnamed class/struct/union)","local_size","u32",20,false
"(unnamed class/struct/union)","cipso_size","u32",16,false
"(unnamed class/struct/union)","ctype3_hdr","icmp_ext_echo_ctype3_hdr",0,false
"(unnamed class/struct/union)","erspan","erspan_metadata",0,false
"(unnamed class/struct/union)","act_index","u32",4,false
"(unnamed class/struct/union)","child_handle","u32",0,false
"(unnamed class/struct/union)","replace_params","tc_tbf_qopt_offload_replace_params",0,false
"(unnamed class/struct/union)","replace_params","tc_ets_qopt_offload_replace_params",0,false
"(unnamed class/struct/union)","replace_params","tc_prio_qopt_offload_params",0,false
"(unnamed class/struct/union)","graft_params","tc_ets_qopt_offload_graft_params",0,false
"(unnamed class/struct/union)","graft_params","tc_prio_qopt_offload_graft_params",0,false
"(unnamed class/struct/union)","graft_params","tc_mq_opt_offload_graft_params",0,false
"(unnamed class/struct/union)","miss_cookie_base","u32",0,false
"(unnamed class/struct/union)","rr_cur","atomic_t",0,false
"(unnamed class/struct/union)","md2","nsh_md2_tlv",0,false
"(unnamed class/struct/union)","md2","erspan_md2",0,false
"(unnamed class/struct/union)","skip_table","u8",13,false
"(unnamed class/struct/union)","calipso","calipso_doi *",0,false
"(unnamed class/struct/union)","__nfct_hash_offsetend","(unnamed class/struct/union)",19,false
"(unnamed class/struct/union)","ax25_call","char[7]",0,false
"(unnamed class/struct/union)","slave_timeout","unsigned short",88,false
"(unnamed class/struct/union)","slave_timer","timer_list",8,false
"(unnamed class/struct/union)","lastrepeat","signed char",65,false
"(unnamed class/struct/union)","nlattr_max","u16",18,false
"(unnamed class/struct/union)","obj_to_nlattr","..(*)(..)",8,false
"(unnamed class/struct/union)","obj_to_nlattr","..(*)(..)",8,true
"(unnamed class/struct/union)","nlattr_to_obj","..(*)(..)",0,false
"(unnamed class/struct/union)","nlattr_to_obj","..(*)(..)",0,true
"(unnamed class/struct/union)","reset_transient","u8",130,false
"(unnamed class/struct/union)","thmac","u64",8,false
"(unnamed class/struct/union)","thmac","u64",88,false
"(unnamed class/struct/union)","fail_seq","u64",32,false
"(unnamed class/struct/union)","ext_copy","mptcp_ext",0,false
"(unnamed class/struct/union)","ahmac","u64",24,false
"(unnamed class/struct/union)","subflow_seq","u32",24,false
"(unnamed class/struct/union)","rcvr_key","u64",8,false
"(unnamed class/struct/union)","sndr_key","u64",0,false
"(unnamed class/struct/union)","mpc_map","u32",73,false
"(unnamed class/struct/union)","data_ack32","u32",0,false
"(unnamed class/struct/union)","data_ack","u64",0,false
"(unnamed class/struct/union)","offender","sockaddr_in6",16,false
"(unnamed class/struct/union)","offender","sockaddr_in",16,false
"(unnamed class/struct/union)","is_flist","u8",3,false
"(unnamed class/struct/union)","recursion_counter","u8",3,false
"(unnamed class/struct/union)","is_fou","u8",3,false
"(unnamed class/struct/union)","csum_cnt","u8",2,false
"(unnamed class/struct/union)","encap_mark","u8",2,false
"(unnamed class/struct/union)","gro_remcsum_start","u16",0,false
"(unnamed class/struct/union)","frag0_len","unsigned int",8,false
"(unnamed class/struct/union)","__empty_srh","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","efl","ethtool_flash",0,false
"(unnamed class/struct/union)","hooks_registered","bool",364,false
"(unnamed class/struct/union)","rhash_table","rhashtable",0,false
"(unnamed class/struct/union)","v8","__u8[8]",0,false
"(unnamed class/struct/union)","__space2","u8[7]",1,false
"(unnamed class/struct/union)","csum_neutral","u8",0,false
"(unnamed class/struct/union)","opth","ipv6_opt_hdr *",0,false
"(unnamed class/struct/union)","batadv_unicast","batadv_unicast_packet",0,false
"(unnamed class/struct/union)","ar_tip","unsigned char[4]",16,false
"(unnamed class/struct/union)","ar_tha","unsigned char[6]",10,false
"(unnamed class/struct/union)","ar_sip","unsigned char[4]",6,false
"(unnamed class/struct/union)","ar_sha","unsigned char[6]",0,false
"(unnamed class/struct/union)","peer_ip6","in6_addr",0,false
"(unnamed class/struct/union)","peer_ip","in_addr",0,false
"(unnamed class/struct/union)","pn_e_data","__u8[3]",3,false
"(unnamed class/struct/union)","pn_e_submsg_id","__u8",2,false
"(unnamed class/struct/union)","pn_e_res_id","__u16",0,false
"(unnamed class/struct/union)","pn_data","__u8[5]",1,false
"(unnamed class/struct/union)","pn_submsg_id","__u8",0,false
"(unnamed class/struct/union)","ifru_phonet_autoconf","if_phonet_autoconf",0,false
"(unnamed class/struct/union)","eth_encap","arc_eth_encap",0,false
"(unnamed class/struct/union)","rfc1051","arc_rfc1051",0,false
"(unnamed class/struct/union)","rfc1201","arc_rfc1201",0,false
"(unnamed class/struct/union)","stalink","dentry *",0,false
"(unnamed class/struct/union)","gcmp","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","aes_gmac","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","ccmp","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","ccmp","u16",0,false
"(unnamed class/struct/union)","tkip","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","replays","u32",16,false
"(unnamed class/struct/union)","replays","u32",112,false
"(unnamed class/struct/union)","icverrors","u32",20,false
"(unnamed class/struct/union)","mic_failures","u32",532,false
"(unnamed class/struct/union)","start_seq_num","__le16",2,false
"(unnamed class/struct/union)","start_seq_num","__le16",6,false
"(unnamed class/struct/union)","dialog_token","u8",0,false
"(unnamed class/struct/union)","dialog_token","u8",1,false
"(unnamed class/struct/union)","dialog_token","u8",2,false
"(unnamed class/struct/union)","sk_common","sock_common *",0,false
"(unnamed class/struct/union)","ling","linger",0,false
"(unnamed class/struct/union)","ulval","unsigned long",0,false
"(unnamed class/struct/union)","default_beacon_key","dentry *",32,false
"(unnamed class/struct/union)","default_unicast_key","dentry *",8,false
"(unnamed class/struct/union)","default_multicast_key","dentry *",16,false
"(unnamed class/struct/union)","txtime","sock_txtime",0,false
"(unnamed class/struct/union)","tm32","old_timeval32",0,false
"(unnamed class/struct/union)","msg_portid","uint32_t",4,false
"(unnamed class/struct/union)","sspd","u8",9,false
"(unnamed class/struct/union)","uniq_id","__be64",0,false
"(unnamed class/struct/union)","udp_sk","udp_sock *",0,false
"(unnamed class/struct/union)","target_channel","u8",0,false
"(unnamed class/struct/union)","oper_class","u8",1,false
"(unnamed class/struct/union)","auth_transaction","__le16",2,false
"(unnamed class/struct/union)","action_code","u8",0,false
"(unnamed class/struct/union)","action_code","u8",25,false
"(unnamed class/struct/union)","remote_nonce","u32",84,false
"(unnamed class/struct/union)","local_nonce","u32",96,false
"(unnamed class/struct/union)","ssn_offset","u32",56,false
"(unnamed class/struct/union)","idsn","u64",24,false
"(unnamed class/struct/union)","local_key","u64",8,false
"(unnamed class/struct/union)","mp_join","u32",72,false
"(unnamed class/struct/union)","mp_capable","u32",72,false
"(unnamed class/struct/union)","map_seq","u64",32,false
"(unnamed class/struct/union)","subflow_id","u32",132,false
"(unnamed class/struct/union)","fully_established","u32",72,false
"(unnamed class/struct/union)","remote_key","u64",16,false
"(unnamed class/struct/union)","fail_tout","unsigned long",144,false
"(unnamed class/struct/union)","delegated_status","long",136,false
"(unnamed class/struct/union)","stale_count","u8",131,false
"(unnamed class/struct/union)","reset_seen","u8",130,false
"(unnamed class/struct/union)","iasn","u64",0,false
"(unnamed class/struct/union)","remote_token","u32",100,false
"(unnamed class/struct/union)","is_mptfo","u32",74,false
"(unnamed class/struct/union)","valid_csum_seen","u32",74,false
"(unnamed class/struct/union)","local_id_valid","u32",74,false
"(unnamed class/struct/union)","disposable","u32",74,false
"(unnamed class/struct/union)","remote_key_valid","u32",74,false
"(unnamed class/struct/union)","send_infinite_map","u32",74,false
"(unnamed class/struct/union)","send_fastclose","u32",73,false
"(unnamed class/struct/union)","send_mp_fail","u32",73,false
"(unnamed class/struct/union)","send_mp_prio","u32",73,false
"(unnamed class/struct/union)","map_data_fin","u32",73,false
"(unnamed class/struct/union)","map_csum_reqd","u32",73,false
"(unnamed class/struct/union)","map_valid","u32",73,false
"(unnamed class/struct/union)","conn_finished","u32",72,false
"(unnamed class/struct/union)","pm_notified","u32",72,false
"(unnamed class/struct/union)","request_bkup","u32",72,false
"(unnamed class/struct/union)","request_join","u32",72,false
"(unnamed class/struct/union)","request_mptcp","u32",72,false
"(unnamed class/struct/union)","map_csum_len","u32",68,false
"(unnamed class/struct/union)","map_data_csum","__wsum",64,false
"(unnamed class/struct/union)","map_data_len","u32",60,false
"(unnamed class/struct/union)","map_subflow_seq","u32",52,false
"(unnamed class/struct/union)","rel_write_seq","u32",48,false
"(unnamed class/struct/union)","snd_isn","u32",40,false
"(unnamed class/struct/union)","avg_pacing_rate","unsigned long",0,false
"(unnamed class/struct/union)","chanwidth","u8",1,false
"(unnamed class/struct/union)","chan_switch","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","capab_info","__le16",0,false
"(unnamed class/struct/union)","capab_info","__le16",10,false
"(unnamed class/struct/union)","__empty_addr","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","ss_remote","__kernel_sockaddr_storage",0,false
"(unnamed class/struct/union)","sin6_remote","sockaddr_in6",0,false
"(unnamed class/struct/union)","sa_remote","sockaddr",0,false
"(unnamed class/struct/union)","ss_local","__kernel_sockaddr_storage",0,false
"(unnamed class/struct/union)","sin6_local","sockaddr_in6",0,false
"(unnamed class/struct/union)","sa_local","sockaddr",0,false
"(unnamed class/struct/union)","ulog","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","qthreshold","u_int16_t",6,false
"(unnamed class/struct/union)","driver_rates","ieee80211_tx_rate[4]",0,false
"(unnamed class/struct/union)","type_be32","__be32",0,false
"(unnamed class/struct/union)","bit16","__u32",2,false
"(unnamed class/struct/union)","bit17","__u32",2,false
"(unnamed class/struct/union)","bit18","__u32",2,false
"(unnamed class/struct/union)","bit19","__u32",2,false
"(unnamed class/struct/union)","bit20","__u32",2,false
"(unnamed class/struct/union)","bit21","__u32",2,false
"(unnamed class/struct/union)","bit22","__u32",2,false
"(unnamed class/struct/union)","bit23","__u32",2,false
"(unnamed class/struct/union)","bit8","__u32",1,false
"(unnamed class/struct/union)","bit10","__u32",1,false
"(unnamed class/struct/union)","bit11","__u32",1,false
"(unnamed class/struct/union)","bit12","__u32",1,false
"(unnamed class/struct/union)","bit13","__u32",1,false
"(unnamed class/struct/union)","bit14","__u32",1,false
"(unnamed class/struct/union)","bit15","__u32",1,false
"(unnamed class/struct/union)","bit3","__u32",0,false
"(unnamed class/struct/union)","bit4","__u32",0,false
"(unnamed class/struct/union)","bit5","__u32",0,false
"(unnamed class/struct/union)","bit6","__u32",0,false
"(unnamed class/struct/union)","units_pos","int",0,false
"(unnamed class/struct/union)","eht","(unnamed class/struct/union)",0,false
"(unnamed class/struct/union)","he_ru","u8",0,false
"(unnamed class/struct/union)","ack_tx_hwtstamp","ktime_t",0,false
"(unnamed class/struct/union)","status_driver_data","void *[2]",24,false
"(unnamed class/struct/union)","enqueue_time","codel_time_t",36,false
"(unnamed class/struct/union)","use_rts","u8",13,false
"(unnamed class/struct/union)","rts_cts_rate_idx","s8",12,false
"(unnamed class/struct/union)","count_rts","u8",3,false
"(unnamed class/struct/union)","count_cts","u8",2,false
